protocol_type,service,duration,src_bytes,dst_bytes,logged_in,count,target
tcp,http,0,212,2839,1,72,normal
tcp,finger,0,0,0,0,47,ataque
tcp,auth,0,0,0,0,261,ataque
tcp,http,0,213,9311,1,8,normal
tcp,http,0,303,2239,1,1,normal
tcp,ftp,33,888,2586,1,1,normal
udp,private,0,28,0,0,196,ataque
tcp,other,0,59,0,1,10,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,0,696,334,1,1,normal
tcp,http,0,0,0,0,217,ataque
tcp,http,0,251,301,1,3,normal
tcp,telnet,14301,703,107135,1,1,normal
tcp,login,0,0,0,0,146,ataque
udp,domain_u,0,46,135,0,18,normal
tcp,ftp_data,0,246,0,1,1,ataque
tcp,telnet,650,555,17328,1,1,normal
tcp,private,0,0,0,0,67,ataque
tcp,ftp,26,284,903,1,1,normal
tcp,private,0,0,0,0,249,ataque
tcp,whois,0,0,0,0,247,ataque
tcp,vmnet,0,0,0,0,280,ataque
tcp,http,0,482,9079,1,2,normal
tcp,private,0,0,0,0,115,ataque
tcp,ftp_data,0,12286,0,1,4,normal
udp,private,0,105,147,0,1,normal
tcp,smtp,0,872,329,1,1,normal
tcp,daytime,0,0,0,0,101,ataque
tcp,courier,0,0,0,0,123,ataque
tcp,http,0,0,0,0,1,normal
tcp,private,0,0,0,0,70,ataque
tcp,private,0,0,0,0,162,ataque
tcp,ctf,0,0,0,0,270,ataque
tcp,gopher,0,0,0,0,242,ataque
tcp,ftp_data,0,334,0,1,2,ataque
tcp,http,0,195,3289,1,1,normal
tcp,finger,0,0,0,0,10,ataque
tcp,private,0,0,0,0,71,ataque
tcp,http,0,206,334,1,55,normal
tcp,private,0,0,0,0,121,ataque
tcp,http,0,0,0,0,231,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,299,4555,1,5,normal
tcp,http,0,315,283,1,9,normal
tcp,smtp,0,1412,335,1,1,normal
tcp,http,0,325,1795,1,5,normal
tcp,http,0,342,11471,1,3,normal
tcp,imap4,0,0,0,0,232,ataque
tcp,netstat,0,0,0,0,287,ataque
tcp,http,0,296,212,1,1,normal
tcp,http,0,0,0,0,174,ataque
tcp,private,0,0,0,0,271,ataque
tcp,http,0,224,3616,1,18,normal
icmp,ecr_i,0,520,0,0,312,ataque
tcp,http,0,0,0,0,239,ataque
tcp,http,0,208,755,1,1,normal
tcp,private,0,0,0,0,146,ataque
tcp,private,0,0,0,0,199,ataque
udp,domain_u,0,45,81,0,215,normal
tcp,private,0,0,0,0,147,ataque
udp,domain_u,0,42,42,0,3,normal
tcp,http,0,283,4770,1,19,normal
udp,private,0,28,0,0,47,ataque
tcp,ldap,0,0,0,0,263,ataque
tcp,finger,0,0,0,0,48,ataque
tcp,http,0,249,506,1,30,normal
tcp,http,0,229,6049,1,3,normal
tcp,other,0,0,0,0,392,ataque
tcp,http,0,200,263,1,22,normal
tcp,http,0,236,662,1,25,normal
tcp,http,0,190,1227,1,39,normal
tcp,supdup,0,0,0,0,267,ataque
tcp,http,0,0,0,0,1,normal
tcp,http,0,293,1510,1,15,normal
tcp,smtp,0,1619,334,1,1,normal
tcp,netstat,0,0,0,0,110,ataque
tcp,private,0,0,0,0,442,ataque
tcp,http,0,211,330,1,2,normal
tcp,http,0,192,32099,1,15,normal
tcp,private,0,0,0,0,111,ataque
tcp,finger,0,0,0,0,64,ataque
tcp,telnet,0,0,0,0,266,ataque
tcp,smtp,0,647,278,1,1,normal
tcp,http,0,0,0,0,246,ataque
tcp,http,0,266,7546,1,4,normal
tcp,http,0,0,0,0,201,ataque
icmp,urp_i,0,181,0,0,2,normal
tcp,auth,0,0,0,0,264,ataque
tcp,private,0,0,0,0,211,ataque
tcp,auth,0,0,0,0,269,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,ftp_data,0,3775,0,0,22,normal
tcp,ftp_data,0,59,0,1,14,normal
udp,domain_u,0,45,130,0,2,normal
udp,private,0,105,147,0,9,normal
tcp,http,0,281,758,1,3,normal
udp,domain_u,0,45,134,0,91,normal
udp,domain_u,0,43,126,0,73,normal
tcp,private,0,0,0,0,195,ataque
tcp,courier,0,0,0,0,113,ataque
tcp,IRC,12683,3484,7945,0,1,normal
tcp,http,0,314,28906,1,20,normal
tcp,http,0,302,1747,1,7,normal
udp,domain_u,0,46,77,0,302,normal
tcp,smtp,1,1307,331,1,1,normal
tcp,http,0,283,823,1,24,normal
tcp,private,0,0,0,0,217,ataque
tcp,private,0,0,0,0,2,ataque
tcp,http,0,235,480,1,4,normal
tcp,bgp,0,0,0,0,256,ataque
tcp,http,0,0,0,0,2,normal
tcp,Z39_50,0,0,0,0,249,ataque
udp,other,1327,146,105,0,3,normal
tcp,ftp_data,0,40494,0,1,11,normal
tcp,finger,0,0,0,0,37,ataque
tcp,http,0,0,0,0,1,ataque
tcp,telnet,13014,732,122323,1,1,normal
udp,private,0,1,0,0,147,ataque
udp,domain_u,0,44,44,0,173,normal
udp,private,0,1,0,0,26,ataque
tcp,http,0,0,0,0,11,ataque
tcp,http,0,221,313,1,26,normal
udp,domain_u,0,44,88,0,157,normal
tcp,http,0,212,766,1,8,normal
tcp,private,0,0,0,0,292,ataque
udp,domain_u,0,45,126,0,42,normal
udp,domain_u,0,43,43,0,72,normal
tcp,iso_tsap,0,0,0,0,260,ataque
tcp,nnsp,0,0,0,0,149,ataque
tcp,Z39_50,0,0,0,0,205,ataque
tcp,private,0,0,0,0,126,ataque
tcp,other,0,0,0,0,509,ataque
tcp,smtp,4,843,336,1,1,normal
tcp,http,0,54540,8314,1,2,ataque
tcp,courier,0,0,0,0,149,ataque
tcp,http,0,280,934,1,10,normal
tcp,http,0,310,1738,1,4,normal
tcp,http,0,378,346,1,5,normal
udp,domain_u,0,33,0,0,2,normal
tcp,Z39_50,0,0,0,0,287,ataque
tcp,http,0,54540,8314,1,4,ataque
udp,domain_u,0,45,45,0,192,normal
tcp,kshell,0,0,0,0,27,ataque
tcp,ftp_data,0,637,0,1,3,normal
tcp,http,0,183,10220,1,1,normal
tcp,exec,0,0,0,0,117,ataque
tcp,whois,0,0,0,0,248,ataque
tcp,ftp,27,1470,4152,1,1,normal
tcp,http,0,0,0,0,220,ataque
tcp,http,0,327,1041,1,3,normal
tcp,ldap,0,0,0,0,149,ataque
udp,private,0,105,105,0,10,normal
udp,domain_u,0,44,136,0,46,normal
udp,domain_u,0,45,77,0,154,normal
tcp,other,0,0,0,0,511,ataque
tcp,http,0,182,7051,1,8,normal
tcp,private,0,0,0,0,1,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,313,55704,1,1,normal
tcp,private,0,0,0,0,26,ataque
icmp,ecr_i,0,1032,0,0,509,ataque
tcp,http,0,228,7333,1,14,normal
tcp,http,0,226,1380,1,3,normal
tcp,http,0,250,466,1,1,normal
tcp,netbios_ssn,0,0,0,0,226,ataque
tcp,uucp_path,0,0,0,0,148,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,303,784,1,6,normal
tcp,private,0,0,0,0,25,ataque
tcp,http,0,303,7208,1,12,normal
icmp,eco_i,0,30,0,0,1,normal
tcp,uucp,0,0,0,0,139,ataque
tcp,uucp,0,0,0,0,140,ataque
tcp,csnet_ns,0,0,0,0,206,ataque
tcp,ftp_data,5036,5133876,0,1,1,ataque
icmp,ecr_i,0,520,0,0,245,ataque
tcp,ctf,0,0,0,0,481,ataque
tcp,http,0,218,1738,1,7,normal
tcp,netbios_ssn,0,0,0,0,283,ataque
tcp,efs,0,0,0,0,133,ataque
tcp,http,0,319,6902,1,19,normal
tcp,private,25761,1,0,0,2,ataque
tcp,smtp,0,1192,334,1,1,normal
tcp,http,0,314,1108,1,4,normal
udp,ntp_u,63,48,48,0,1,normal
udp,other,8649,146,105,0,5,normal
tcp,other,0,0,0,0,511,ataque
tcp,courier,0,0,0,0,118,ataque
tcp,discard,0,0,0,0,252,ataque
udp,domain_u,0,46,46,0,9,normal
tcp,imap4,0,0,0,0,271,ataque
tcp,http,0,220,984,1,27,normal
tcp,http,0,336,194,1,1,normal
tcp,http,0,257,480,1,1,normal
tcp,http,0,306,2239,1,1,normal
tcp,private,0,0,0,0,114,ataque
tcp,http,0,216,648,1,7,normal
tcp,ftp_data,0,12,0,1,2,normal
tcp,private,0,0,0,0,1,ataque
tcp,sunrpc,0,0,0,0,137,ataque
tcp,supdup,0,0,0,0,279,ataque
tcp,http,0,0,0,0,1,normal
tcp,http,0,268,681,1,6,normal
tcp,gopher,0,0,0,0,275,ataque
tcp,http,0,205,1536,1,18,normal
tcp,other,0,3888,0,1,11,normal
tcp,telnet,14383,9161,14903,1,2,normal
tcp,http,0,333,864,1,11,normal
tcp,http,0,305,260,1,2,normal
tcp,http,0,245,1493,1,3,normal
icmp,ecr_i,0,520,0,0,455,ataque
tcp,http,0,333,2167,1,14,normal
tcp,http,0,241,872,1,22,normal
tcp,private,0,0,0,0,221,ataque
tcp,klogin,0,0,0,0,98,ataque
tcp,private,0,0,0,0,124,ataque
tcp,mtp,0,0,0,0,239,ataque
tcp,ftp_data,0,0,0,0,55,ataque
udp,domain_u,0,43,119,0,78,normal
tcp,http,0,216,265,1,15,normal
tcp,ftp_data,0,8766,0,0,3,normal
tcp,finger,0,0,0,0,5,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,imap4,0,0,0,0,259,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,other,0,1690,0,1,10,normal
tcp,ftp_data,0,227532,0,1,2,normal
tcp,http,0,227,1519,1,23,normal
tcp,netbios_ssn,0,0,0,0,271,ataque
tcp,private,0,0,0,0,36,ataque
tcp,ftp_data,0,7321,0,0,2,normal
tcp,http,0,255,1419,1,4,normal
tcp,private,0,0,0,0,50,ataque
tcp,http,0,218,1718,1,7,normal
udp,private,0,1,0,0,15,ataque
tcp,private,0,0,0,0,70,ataque
tcp,http,0,343,585,1,14,normal
tcp,http,0,217,2239,1,1,normal
tcp,http,0,210,3502,1,7,normal
tcp,smtp,0,982,332,1,1,normal
udp,other,0,516,4,0,263,normal
udp,other,2630,147,105,0,4,normal
tcp,netbios_ssn,0,0,0,0,286,ataque
tcp,private,0,0,0,0,1,ataque
tcp,smtp,6,1580,333,1,1,normal
tcp,hostnames,0,0,0,0,270,ataque
tcp,finger,0,0,0,0,69,ataque
udp,domain_u,0,44,44,0,17,normal
udp,domain_u,0,45,71,0,138,normal
tcp,private,0,0,0,0,80,ataque
tcp,http,0,226,5260,1,11,normal
udp,private,0,1,0,0,30,ataque
tcp,http,0,316,3605,1,24,normal
tcp,telnet,0,0,0,0,17,ataque
tcp,smtp,0,750,329,1,1,normal
udp,domain_u,0,46,75,0,156,normal
udp,other,4420,145,105,0,1,normal
tcp,iso_tsap,0,0,0,0,289,ataque
tcp,supdup,0,0,0,0,139,ataque
udp,domain_u,0,44,160,0,76,normal
tcp,http,0,201,566,1,1,normal
udp,other,0,1,0,0,11,ataque
tcp,private,0,0,0,0,87,ataque
udp,private,0,28,0,0,97,ataque
tcp,http,0,254,396,1,2,normal
tcp,http,0,0,0,0,1,normal
tcp,nntp,0,0,0,0,124,ataque
tcp,private,0,0,0,0,1,ataque
tcp,private,0,0,0,0,144,ataque
tcp,http,0,373,418,1,19,normal
tcp,http,0,0,0,0,1,normal
tcp,private,0,0,0,0,109,ataque
tcp,ftp,27,1457,4152,1,1,normal
tcp,http,0,248,1875,1,4,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,finger,0,0,0,0,254,ataque
tcp,smtp,0,717,328,1,1,normal
udp,domain_u,0,44,135,0,74,normal
tcp,http,0,217,21900,1,2,normal
tcp,http,0,258,11394,1,3,normal
tcp,smtp,484,2974,327,1,1,normal
udp,domain_u,0,44,76,0,257,normal
tcp,http,0,210,290,1,18,normal
tcp,http,0,301,1842,1,3,normal
udp,domain_u,0,46,138,0,3,normal
tcp,http,0,0,0,0,1,normal
tcp,link,0,0,0,0,114,ataque
tcp,http,0,294,1664,1,1,normal
tcp,ftp_data,0,748,0,1,1,normal
udp,private,0,28,0,0,174,ataque
udp,private,0,105,146,0,1,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,0,0,0,1,normal
tcp,http,0,304,3488,1,22,normal
tcp,private,0,0,0,0,191,ataque
tcp,finger,0,0,0,0,245,ataque
udp,private,0,28,0,0,1,ataque
tcp,http,0,273,365,1,1,normal
icmp,eco_i,0,30,0,0,9,normal
tcp,http,0,235,2698,1,7,normal
tcp,http,0,303,1547,1,17,normal
tcp,http,0,344,185,1,9,normal
udp,domain_u,0,44,80,0,114,normal
tcp,http,0,198,2148,1,11,normal
tcp,http,0,278,17424,1,4,normal
udp,domain_u,0,45,132,0,190,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,290,2762,1,23,normal
tcp,finger,0,0,0,0,39,ataque
tcp,vmnet,0,0,0,0,1,ataque
tcp,http,0,210,180,1,21,normal
icmp,urp_i,0,181,0,0,3,normal
tcp,private,0,0,0,0,235,ataque
tcp,ftp_data,0,11,0,0,2,normal
tcp,telnet,7,105,2322,1,1,normal
tcp,private,0,0,0,0,136,ataque
tcp,ssh,0,0,0,0,229,ataque
tcp,telnet,0,0,0,0,17,ataque
tcp,telnet,0,0,0,0,206,ataque
tcp,courier,0,0,0,0,122,ataque
tcp,http,0,323,1262,1,22,normal
tcp,sql_net,0,0,0,0,92,ataque
tcp,name,0,0,0,0,116,ataque
tcp,private,0,0,0,0,109,ataque
tcp,private,0,0,0,0,214,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,148,ataque
udp,private,0,28,0,0,48,ataque
tcp,http,0,322,2097,1,18,normal
tcp,http,0,225,12884,1,10,normal
tcp,http,0,305,2239,1,5,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,discard,0,0,0,0,109,ataque
tcp,http,0,0,0,0,1,ataque
tcp,http,0,186,2143,1,6,normal
tcp,http_443,0,0,0,0,135,ataque
tcp,smtp,0,1838,333,1,1,normal
tcp,courier,0,0,0,0,127,ataque
tcp,uucp_path,0,0,0,0,159,ataque
tcp,private,0,0,0,0,208,ataque
tcp,http,0,320,506,1,26,normal
tcp,http,0,164,5450,1,7,normal
udp,domain_u,0,42,92,0,4,normal
tcp,ftp_data,0,3909,0,1,6,normal
tcp,exec,0,0,0,0,127,ataque
tcp,http,0,313,1976,1,6,normal
tcp,bgp,0,0,0,0,208,ataque
tcp,finger,0,0,0,0,234,ataque
tcp,http,0,234,338,1,18,normal
tcp,http,0,208,292,1,13,normal
tcp,telnet,0,0,0,0,13,ataque
tcp,http,0,207,655,1,52,normal
tcp,smtp,0,940,331,1,1,normal
tcp,smtp,11,1320,339,1,1,normal
tcp,systat,0,0,0,0,258,ataque
udp,domain_u,0,17,0,0,1,normal
tcp,http,0,292,481,1,5,normal
icmp,ecr_i,0,520,0,0,303,ataque
tcp,other,0,12241,0,1,6,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,93,ataque
tcp,private,0,0,0,0,138,ataque
udp,domain_u,0,35,95,0,3,normal
tcp,http,0,193,7355,1,7,normal
tcp,http,0,269,1397,1,17,normal
tcp,telnet,0,1,15,0,3,normal
tcp,link,0,0,0,0,288,ataque
tcp,smtp,1,1004,334,1,1,normal
tcp,ftp_data,0,12,0,1,1,normal
tcp,http,0,230,585,1,1,normal
tcp,private,0,0,0,0,159,ataque
tcp,http,0,235,342,1,1,normal
tcp,private,0,0,0,0,251,ataque
tcp,ftp_data,0,59,0,0,6,normal
udp,other,0,147,0,0,3,normal
udp,domain_u,0,46,46,0,102,normal
tcp,http,0,242,486,1,31,normal
tcp,kshell,0,0,0,0,136,ataque
udp,domain_u,0,46,80,0,173,normal
tcp,http,0,363,1554,1,35,normal
udp,private,0,105,145,0,1,normal
tcp,netbios_ns,0,0,0,0,265,ataque
tcp,private,0,0,0,0,38,ataque
tcp,smtp,0,1289,408,1,1,normal
tcp,imap4,0,0,0,0,279,ataque
tcp,ftp_data,0,641,0,1,2,normal
icmp,ecr_i,0,1032,0,0,511,ataque
udp,domain_u,0,45,45,0,149,normal
tcp,daytime,0,0,0,0,258,ataque
tcp,netstat,0,0,0,0,248,ataque
tcp,private,0,0,0,0,122,ataque
tcp,ftp_data,0,59,0,1,13,normal
udp,domain_u,0,46,46,0,226,normal
tcp,private,0,0,0,0,243,ataque
icmp,ecr_i,0,520,0,0,446,ataque
tcp,http,0,240,4359,1,3,normal
tcp,ftp_data,0,334,0,1,1,ataque
tcp,private,0,0,0,0,219,ataque
tcp,private,0,0,0,0,106,ataque
tcp,http,0,291,11970,1,1,normal
tcp,discard,0,0,0,0,237,ataque
udp,domain_u,0,42,42,0,197,normal
tcp,time,0,0,0,0,253,ataque
udp,domain_u,0,44,44,0,138,normal
tcp,imap4,0,0,0,0,229,ataque
tcp,private,0,0,0,0,134,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,270,30647,1,17,normal
tcp,http,0,328,1199,1,5,normal
udp,private,0,105,146,0,1,normal
icmp,eco_i,0,30,0,0,2,normal
tcp,private,0,0,0,0,149,ataque
tcp,http_443,0,0,0,0,128,ataque
tcp,auth,0,0,0,0,238,ataque
tcp,http,0,297,284,1,11,normal
tcp,http,0,321,4564,1,29,normal
tcp,http,0,304,912,1,19,normal
tcp,http,0,293,185,1,8,normal
tcp,private,0,0,0,0,143,ataque
tcp,telnet,0,0,0,0,275,ataque
tcp,private,0,0,0,0,1,ataque
tcp,private,0,0,0,0,144,ataque
icmp,ecr_i,0,1032,0,0,220,ataque
tcp,private,0,0,0,0,123,ataque
tcp,daytime,0,0,0,0,227,ataque
tcp,ftp_data,0,383,0,1,2,normal
udp,private,0,1,0,0,48,ataque
tcp,http,0,54540,8314,1,4,ataque
tcp,http,0,0,0,0,1,normal
tcp,daytime,0,0,0,0,202,ataque
tcp,http,0,210,777,1,56,normal
udp,domain_u,0,45,138,0,64,normal
tcp,kshell,0,0,0,0,146,ataque
udp,domain_u,0,44,129,0,48,normal
tcp,http,0,310,2474,1,3,normal
tcp,telnet,0,0,0,0,238,ataque
tcp,private,0,0,0,0,102,ataque
tcp,pop_3,0,66,2414,1,1,normal
tcp,other,0,0,0,0,511,ataque
tcp,smtp,0,627,334,1,1,normal
udp,domain_u,0,46,130,0,80,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,private,0,0,0,0,190,ataque
tcp,http,0,245,588,1,22,normal
tcp,auth,0,0,0,0,267,ataque
tcp,http,0,0,0,0,110,ataque
udp,other,0,147,0,0,7,normal
tcp,http,0,229,781,1,1,normal
udp,private,0,100,0,0,2,ataque
tcp,http,0,245,259,1,1,normal
tcp,http,0,215,1711,1,6,normal
tcp,http,0,314,1425,1,1,normal
tcp,http,0,310,3222,1,7,normal
udp,domain_u,0,44,76,0,189,normal
tcp,smtp,0,870,388,1,1,normal
tcp,private,0,0,0,0,290,ataque
tcp,http,0,335,9080,1,2,normal
tcp,ftp_data,0,0,0,0,457,ataque
tcp,private,0,0,0,0,1,ataque
tcp,smtp,2,933,344,1,1,normal
tcp,uucp,0,0,0,0,77,ataque
tcp,http,0,0,0,0,1,normal
udp,private,0,1,0,0,89,ataque
tcp,http,0,54540,8314,1,5,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,iso_tsap,0,0,0,0,233,ataque
tcp,finger,0,0,0,0,61,ataque
udp,domain_u,0,44,126,0,224,normal
tcp,http,0,265,468,1,16,normal
tcp,telnet,0,0,0,0,22,ataque
tcp,domain,0,0,0,0,267,ataque
tcp,other,13161,1,0,0,2,ataque
tcp,whois,0,0,0,0,136,ataque
tcp,telnet,0,0,0,0,40,ataque
tcp,private,0,0,0,0,113,ataque
icmp,ecr_i,0,30,0,0,1,normal
tcp,http,0,322,2015,1,22,normal
tcp,netbios_ssn,0,0,0,0,295,ataque
tcp,ctf,0,0,0,0,226,ataque
tcp,ftp_data,0,31207,0,1,1,normal
tcp,smtp,0,1119,328,1,1,normal
tcp,smtp,1,1615,392,1,1,normal
udp,other,11720,145,105,0,4,normal
tcp,ftp_data,0,641,0,1,1,normal
tcp,http,0,291,5415,1,5,normal
tcp,private,0,0,0,0,92,ataque
tcp,http,0,0,0,0,237,ataque
tcp,iso_tsap,0,0,0,0,294,ataque
tcp,ftp_data,0,1699,0,0,4,normal
udp,other,3720,145,105,0,1,normal
tcp,bgp,0,0,0,0,145,ataque
udp,private,0,105,146,0,1,normal
tcp,ftp_data,0,0,0,0,187,ataque
tcp,other,0,0,0,0,509,ataque
tcp,http_443,0,0,0,0,101,ataque
tcp,vmnet,0,0,0,0,266,ataque
tcp,http,0,258,2230,1,16,normal
tcp,domain,0,0,0,0,2,ataque
udp,domain_u,0,42,42,0,4,normal
tcp,http,0,330,837,1,16,normal
udp,domain_u,0,45,127,0,78,normal
tcp,http,0,207,321,1,29,normal
tcp,auth,0,9,34,0,7,normal
tcp,private,0,0,0,0,126,ataque
tcp,ftp_data,0,383,0,1,2,normal
tcp,other,0,0,0,0,509,ataque
tcp,netbios_ssn,0,0,0,0,139,ataque
tcp,smtp,2,0,85,1,1,ataque
tcp,name,0,0,0,0,238,ataque
tcp,http,0,317,1484,1,1,normal
udp,private,0,28,0,0,74,ataque
tcp,finger,0,0,0,0,6,ataque
tcp,http,0,199,2710,1,16,normal
tcp,exec,0,0,0,0,133,ataque
tcp,auth,0,0,0,0,257,ataque
tcp,sql_net,0,0,0,0,229,ataque
tcp,ldap,0,0,0,0,147,ataque
tcp,ctf,0,0,0,0,211,ataque
tcp,private,0,0,0,0,166,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,91,ataque
tcp,ftp_data,0,35,0,1,2,normal
tcp,iso_tsap,0,0,0,0,248,ataque
tcp,http,0,183,13640,1,1,normal
icmp,eco_i,0,30,0,0,1,normal
tcp,private,0,0,0,0,210,ataque
tcp,http,0,341,1394,1,1,normal
tcp,other,0,0,0,0,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,265,1030,1,1,normal
tcp,http,0,226,633,1,2,normal
tcp,discard,0,0,0,0,245,ataque
tcp,http,0,290,511,1,19,normal
tcp,private,0,0,0,0,76,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http_443,0,0,0,0,82,ataque
tcp,private,0,0,0,0,62,ataque
udp,other,0,147,0,0,5,normal
tcp,http,0,218,259,1,17,normal
tcp,private,0,0,0,0,132,ataque
udp,domain_u,0,45,71,0,219,normal
tcp,nnsp,0,0,0,0,149,ataque
tcp,http,0,200,8491,1,3,normal
tcp,smtp,0,715,328,1,1,normal
tcp,ldap,0,0,0,0,136,ataque
udp,other,2579,146,105,0,2,normal
tcp,http_443,0,0,0,0,56,ataque
udp,other,7009,147,105,0,1,normal
tcp,ftp_data,0,12,0,1,1,normal
tcp,private,0,0,0,0,276,ataque
tcp,http,0,266,5032,1,1,normal
icmp,ecr_i,0,64,0,0,1,normal
tcp,link,0,0,0,0,251,ataque
tcp,klogin,0,0,0,0,148,ataque
tcp,ctf,0,0,0,0,246,ataque
tcp,http,0,208,3373,1,11,normal
tcp,http,0,317,2536,1,28,normal
tcp,private,0,0,0,0,254,ataque
tcp,http,0,298,188,1,1,normal
tcp,http,0,259,564,1,3,normal
tcp,vmnet,0,0,0,0,276,ataque
tcp,http,0,233,546,1,25,normal
icmp,ecr_i,0,520,0,0,217,ataque
tcp,http,0,304,1463,1,14,normal
tcp,ftp_data,0,383,0,1,1,normal
tcp,other,0,0,0,0,511,ataque
udp,other,8337,147,105,0,2,normal
tcp,nnsp,0,0,0,0,108,ataque
tcp,http,0,225,1415,1,7,normal
tcp,smtp,0,790,332,1,1,normal
tcp,ldap,0,0,0,0,91,ataque
tcp,http,0,340,12408,1,1,normal
tcp,smtp,3,1409,376,1,1,normal
udp,other,2898,147,105,0,3,normal
udp,private,0,1,0,0,88,ataque
tcp,http,0,272,269,1,3,normal
tcp,ctf,0,0,0,0,236,ataque
tcp,private,5,473,1,1,1,normal
tcp,http,0,205,166,1,10,normal
tcp,http,0,225,3191,1,2,normal
tcp,http,0,0,0,0,3,ataque
tcp,smtp,0,1873,330,1,1,normal
tcp,ftp_data,0,1010,0,1,2,normal
tcp,http,0,307,191,1,16,normal
tcp,private,0,0,0,0,61,ataque
tcp,private,0,0,0,0,129,ataque
tcp,smtp,2,1397,342,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,165,ataque
tcp,vmnet,0,0,0,0,32,ataque
tcp,http,0,204,5991,1,8,normal
udp,private,0,1,0,0,33,ataque
tcp,http,0,0,0,0,1,normal
tcp,ftp_data,0,59,0,1,17,normal
tcp,http,0,261,8306,1,7,normal
tcp,ftp,0,0,0,0,105,ataque
tcp,http,0,254,9877,1,8,normal
tcp,ftp_data,0,567,0,1,1,normal
tcp,private,0,0,0,0,1,ataque
udp,domain_u,0,36,52,0,2,normal
tcp,http,0,200,253,1,7,normal
tcp,login,0,0,0,0,33,ataque
udp,domain_u,0,45,130,0,67,normal
tcp,http,0,315,765,1,8,normal
tcp,http,0,361,2781,1,12,normal
tcp,http,0,246,2169,1,3,normal
tcp,http,0,281,13265,1,1,normal
tcp,http,0,0,0,0,1,normal
icmp,ecr_i,0,1032,0,0,511,ataque
udp,domain_u,0,17,17,0,15,normal
tcp,private,0,0,0,0,108,ataque
tcp,http,0,221,1701,1,13,normal
tcp,http,0,368,1856,1,8,normal
tcp,http,3,0,0,0,1,normal
tcp,private,0,0,0,0,4,ataque
tcp,smtp,0,2772,402,1,1,normal
icmp,ecr_i,0,1032,0,0,511,ataque
icmp,ecr_i,0,1480,0,0,3,ataque
tcp,ftp_data,0,0,0,0,148,ataque
tcp,http,0,325,1738,1,13,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,other,0,1363,0,0,16,normal
tcp,smtp,1,1345,328,1,1,normal
tcp,http,0,322,3811,1,3,normal
tcp,http,0,236,1396,1,4,normal
tcp,private,0,0,0,0,203,ataque
tcp,smtp,0,857,389,1,1,normal
tcp,klogin,0,0,0,0,141,ataque
tcp,smtp,10,716,327,1,1,normal
udp,private,1,105,146,0,2,normal
tcp,http,0,312,280,1,3,normal
tcp,http,0,0,0,0,1,normal
tcp,ftp,25,345,1063,1,1,normal
tcp,private,0,0,0,0,497,ataque
tcp,daytime,0,0,0,0,298,ataque
tcp,http_443,0,0,0,0,72,ataque
tcp,http,0,237,458,1,1,normal
tcp,http,0,289,12997,1,36,normal
tcp,http,0,195,2946,1,7,normal
tcp,http,0,255,11189,1,3,normal
tcp,private,31521,1,0,0,2,ataque
tcp,ftp_data,0,748,0,0,1,normal
udp,domain_u,0,45,126,0,73,normal
tcp,nnsp,0,0,0,0,106,ataque
tcp,http,0,227,647,1,50,normal
tcp,smtp,2,630,325,1,1,normal
tcp,smtp,1,1219,365,1,1,normal
tcp,http,0,219,3100,1,1,normal
udp,other,0,146,0,0,1,normal
tcp,http,0,282,334,1,21,normal
tcp,smtp,2,1681,331,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,uucp_path,0,0,0,0,102,ataque
tcp,time,0,0,0,0,299,ataque
tcp,http,0,223,467,1,4,normal
tcp,hostnames,0,0,0,0,287,ataque
tcp,http,0,209,290,1,6,normal
tcp,finger,0,0,0,0,57,ataque
udp,domain_u,0,44,132,0,79,normal
tcp,http,0,299,6989,1,3,normal
tcp,private,0,0,0,0,133,ataque
tcp,private,0,0,0,0,133,ataque
udp,domain_u,0,44,132,0,69,normal
tcp,smtp,3,1406,327,1,1,normal
tcp,systat,0,0,0,0,298,ataque
tcp,gopher,0,0,0,0,1,ataque
tcp,http,0,227,405,1,12,normal
udp,domain_u,0,43,79,0,164,normal
